no,ELE,SLP,TMP,PPT,AREA
CA_0003518,236.8,0.16,-4.84,488.45,4270
CA_0003519,235.86,0.16,-3.72,510.08,5810
CA_0003521,164.38,0.16,-5.28,479,1890
CA_0003522,345.56,0.18,-4.3,474.67,13000
CA_0003523,322.52,0.23,-5.69,439.51,18500
CA_0003525,333.12,0.2,-7.17,395.6,27000
CA_0003530,311.58,0.24,-9.17,287.02,65600
CA_0003573,1363.511397,1.432413685,1.901905057,597.1539995,5153.386
CA_0003574,1788.661011,3.113622615,1.591666735,658.8562678,91.3594
CA_0003576,1914.8,5.45,0.13,799.65,9764.799805
CA_0003600,1604.333826,2.446177077,1.696652431,573.7305556,386.1136
CA_0003644,696.1169283,0.388988131,1.303632494,451.0116484,439.2408
CA_0003713,1454.11,4.14,-1.34,633.76,15600
CA_0003714,1564.56,4.77,-1.31,672.68,1690
CA_0003716,1490.51,4.62,-0.93,674.54,2190
CA_0003718,1296.76,4.04,-0.16,607.15,5560
CA_0003719,1392.32,4.54,-0.75,605.06,3060
CA_0003720,1395.72,4.16,-0.52,608.67,1950
CA_0003722,1141.28,2.18,1,591.18,6790
CA_0003727,1144.35,3.69,2.44,830.61,4930
CA_0003728,969.31,1.41,3.12,790.44,310
CA_0003735,1232.11,3.49,0.7,629.83,87200
CA_0003736,1351.81,3.45,0.43,663.65,2140
CA_0003737,1137.44,2.24,0.86,616.81,9340
CA_0003739,1145.33,3.23,1.99,737.08,12100
CA_0003740,1210.02,3.14,1.79,720.61,5550
CA_0003741,1202.27,3.65,1.86,812.7,2590
CA_0003742,1085.37,3.06,2.08,648.46,82.40000153
CA_0003744,1303.3,4.06,1.76,796.34,2370
CA_0003746,988.56,2.82,2.11,602.64,1520
CA_0003750,802.35,0.51,1.01,508.94,15600
CA_0003752,826.95,0.65,1.49,514.44,1770
CA_0003762,790.63,0.74,1.73,482.52,2860
CA_0003773,627.6559937,0.0603235,1.755982857,418.2820513,6.7792
CA_0003782,1421.424122,2.64158042,1.928572202,652.295177,3380.687
CA_0003784,898.653129,1.259168296,2.342735058,559.3949084,486.2423
CA_0003788,1014.84,0.98,2.05,560.39,1248.599976
CA_0003802,1139.882247,0.995235463,2.550598384,590.737851,607.3204
CA_0003816,667.34,0.29,1.33,426.88,1968.099976
CA_0003819,610.6981812,0.485793263,1.924358972,423.257265,27.3392
CA_0003822,809.15,0.68,-0.06,464.18,4678.799805
CA_0003823,525.182469,0.515448178,0.872863191,454.9648205,103.611
CA_0003824,584.1048552,0.13205,0.872863178,455.0660969,31.9137
CA_0003828,703.889482,0.640420548,1.280315174,491.4912137,915.1946
CA_0003831,616.5565248,0.258748793,1.504821957,445.9606838,606.2127
CA_0003834,618.36,0.36,0.93,440.34,35800
CA_0003853,438.91,0.23,-2.71,415.76,2700
CA_0003854,404.71,0.32,-0.49,444.19,1690
CA_0003855,459.79,0.16,-1.18,437.41,4030
CA_0003872,494.71,0.35,-0.86,414.15,51700
CA_0003888,453.0930619,0.298384833,-3.897218301,384.8336798,2844.749
CA_0003889,459.3351538,0.298366163,-3.78194842,389.0136722,1083.003
CA_0003896,396.7284544,0.300321935,-4.824455885,361.8045841,51129.46
CA_0003920,333.35,0.2,-5.64,307.74,13900
CA_0003926,1408.1,3.54,-4.31,322.43,1240
CA_0003931,1222.16892,5.05620957,-2.37851101,863.3105396,24688.42
CA_0003933,1297.208012,4.314326993,-2.320990808,636.7019703,1544.443
CA_0003936,1126.78,4.35,-0.42,997.92,16700
CA_0003942,1510.94,4.76,-1.22,759.4,3550
CA_0003945,1193.71,1.5,-1.54,586.86,3550
CA_0003948,1341.26,4,-1.3,760.25,36000
CA_0003949,1284.14,4.47,-0.73,900.58,50900
CA_0003951,1413.03,5.22,-0.61,689.04,1250
CA_0003952,1292.03,5.28,0.14,1072.43,7230
CA_0003953,1318.47,6.31,0.15,1278.94,844
CA_0003954,1315.99,4.5,1.61,1584.69,311
CA_0003956,1283.96,5.73,1.37,1386.44,218
CA_0003970,735.23,6.01,3.9,1566.61,39.40000153
CA_0003982,849.31,3.78,2.44,862.9,1880
CA_0003987,1090.5,2.37,2.72,519.56,808
CA_0003991,997.26,2.16,1.71,554.51,6760
CA_0003994,1261.31,4.81,1.55,1438.78,1900
CA_0004004,1243.52,4.82,2.21,729.24,125
CA_0004008,1119.74,2.63,2.4,567.7,565
CA_0004009,1090.24,3.41,1.94,610.33,256
CA_0004015,1346.83,6.02,1.81,1029.66,367
CA_0004026,1174.8,5.64,2.19,1170.67,2850
CA_0004036,892.47,7.33,3.83,1650.74,376
CA_0004037,890,9.32,4.41,2173.36,370
CA_0004053,1066.51,9.55,3.26,1279.54,159
CA_0004054,1333.33,9.38,2.33,1194.96,269
CA_0004055,1434.17,4.93,2.03,680.85,2550
CA_0004056,1476.88,5.97,2.07,738,3720
CA_0004069,1130.55,6.87,2.19,1943.84,556
CA_0004070,825.31,5.97,4.16,1887.48,1990
CA_0004071,945.37,6.54,3.61,1890.9,353
CA_0004072,743.76,4.28,5.31,2152.95,180
CA_0004135,1479.98,8.05,3.85,1276.5,1200
CA_0004136,1618.65,7.35,4.15,1304.02,297
CA_0004137,1179.275308,6.549243908,4.725457937,1740.162714,319.2852
CA_0004138,877.27,8.77,5.71,1867.05,52.79999924
CA_0004139,924.1215957,6.315527549,6.833475822,1953.479772,67.2652
CA_0004149,1213.56,9.46,6,1597.63,147
CA_0004165,1510.02,6.92,2.28,855.83,5780
CA_0004182,484.32,4.36,8.37,2025.21,826
CA_0004197,255.65,2.03,9.05,1374.29,93.90000153
CA_0004250,614.51,4.5,8.51,1810.66,676
CA_0004257,730.44,5.4,7.95,2020.19,62.20000076
CA_0004277,961.4,5.62,7.61,1940.82,213
CA_0004278,339.4863947,0.954762876,7.612179561,1544.526282,27.7603
CA_0004283,776.485595,5.822889482,7.672827611,1863.231576,452.2655
CA_0004301,877.7037996,5.46713687,7.798290693,2399.575214,42.5957
CA_0004314,629.43,3.66,7.62,2000.62,439
CA_0004317,882.37,4.23,7.39,1769.2,302
CA_0004321,824.62,4.62,7.34,2003.65,268
CA_0004324,1088.331489,7.995148368,6.70555572,2149.244444,103.0232
CA_0004326,692.33,5.38,6.71,1819.76,84.19999695
CA_0004346,709.4537658,5.275875879,7.331970093,2561.049163,827.2159
CA_0004347,189.2402807,1.976580517,8.748931652,2642.258333,72.5754
CA_0004364,1278.69,2.69,2.38,501,150
CA_0004367,1112.37,2.38,2.37,876.38,15500
CA_0004380,1174.07,2.79,1.34,998.75,369
CA_0004408,1795.49,4.82,2.01,933.97,253
CA_0004416,1376.7,5.32,1.9,912.49,103
CA_0004419,892.38,0.36,2.53,599.05,303
CA_0004424,1114.51,2.34,3.54,825.3,2860
CA_0004425,1193.81,3.06,3.11,907.13,3330
CA_0004436,1087.04,1.35,3.07,480.86,1550
CA_0004443,1459.44,2.42,3.59,880.17,127
CA_0004457,1201.94,1.09,2,403.36,3240
CA_0004459,1325.99,1.26,1.27,429.6,992
CA_0004474,1201.31,1.25,3.59,724.53,548
CA_0004550,1523.04,6.25,2.05,1090.6,4490
CA_0004567,1441.44,6.35,3.88,907.52,624
CA_0004570,1228.45,5.17,4.65,660.44,515
CA_0004572,1630.35,6.63,3.86,970.34,166
CA_0004608,1195.28,3.53,4.93,773.71,769
CA_0004610,1253.49,3.47,4.93,780.91,632
CA_0004712,1030.92,5.37,6.27,748.72,20.79999924
CA_0004762,1312.22,2.17,3.96,639.34,666
CA_0004777,1684.67,4.1,3.33,606.78,31.89999962
CA_0004844,1235.55,2.26,4.19,481.21,2960
CA_0004846,1338.35,2.49,4.4,432.9,1230
CA_0004851,1733.87,2.33,1.94,516.9,98.80000305
CA_0004857,1393.11,2.25,1.85,508.78,19200
CA_0004858,1831.87,2.16,0.65,591.86,1010
CA_0004900,992.3785042,1.559947954,4.287179605,493.6700855,98.3521
CA_0004947,2005.09,5.46,1.17,900.63,144
CA_0004949,1785.64,4.7,2.46,631.55,581
CA_0004993,1510.35,7.84,3.88,1096.69,712
CA_0004996,1202.135476,6.084996695,4.129131158,939.8976638,621.4983
CA_0005013,1378.47,4.38,3.7,1064.62,32.40000153
CA_0005014,1585.380956,7.720187313,3.695726651,1242.445513,94.7748
CA_0005053,290.05,3.21,9.05,2078.75,47.70000076
CA_0005062,73.92,0.57,9.35,1650,48.90000153
CA_0005063,238.64,2.56,8.76,1976.97,17.10000038
CA_0005070,1315.21,6.7,5.3,1480.85,650
CA_0005083,1020.74,5.67,6.67,1903.15,52.5
CA_0005086,1248.98,6.96,4.58,1626.59,290
CA_0005087,832.75,4.88,8.76,1735.87,78.19999695
CA_0005090,89.52,0.33,8.76,1564.37,19
CA_0005092,48.41887221,0.582343224,9.34636764,1632.021937,57.6309
CA_0005093,88.53612518,0.432671,8.759401737,1528.471795,11.4904
CA_0005163,1967.55,7.95,-0.67,982.7,587
CA_0005164,2140.05,9.41,0.5,1461.96,135
CA_0005165,2043.57,8.31,0.61,1438.32,429
CA_0005166,2131.27,7.3,-1.2,951.43,230
CA_0005167,1998.82,6.78,0.77,1042.51,80.5
CA_0005169,1881.25,7.46,0.55,1438.84,1150
CA_0005173,1899.54,9.19,1.15,1098.95,305
CA_0005185,1720.91,8.02,1.25,1550.89,1150
CA_0005190,1619.15,6.5,2.1,1314.97,112
CA_0005281,1441.04,4.57,3.85,1019.24,298
CA_0005285,1538.63,3.56,3.77,948.71,56.70000076
CA_0005288,1736.21,4.54,2.37,1336.34,113
CA_0005303,2065.98,6.28,-0.16,714.75,69.69999695
CA_0005304,1967.14,7.46,0.1,695.31,653
CA_0005361,1743.83,5.8,1.41,722.55,11500
CA_0005369,1625.81,5.04,2.97,665.69,135
CA_0005370,1836.38,6.54,2.74,935.31,208
CA_0005371,1457.06,3.41,4.74,681.15,313
CA_0005463,1732.22,7.6,1.15,1210.32,4080
CA_0005464,1903.47,8.41,0.34,1268.3,1310
CA_0005472,2028.01,7.68,1.79,1010.84,585
CA_0005473,2162.91,8.54,1.03,1013.33,119
CA_0005474,1906.17,7.5,2.74,1156.75,92.30000305
CA_0005598,1677.51,6.01,2.74,1081.85,181
CA_0005606,1767.28,3.89,3.77,1038.77,47.70000076
CA_0005624,1986.06,4.38,0.95,680.9,621
CA_0005625,1749.21,5.72,1.74,672.17,83.90000153
CA_0005626,1801.77,4.27,1.9,704.73,637
CA_0005627,2109.17,3.87,0.5,702.44,104
CA_0005628,2006.28,5.27,1.74,708.18,138
CA_0005630,1881.2,3.73,1.74,714.18,6.400000095
CA_0005660,1404.49,3.26,3.29,691.53,5580
CA_0005668,1654.01,2.91,3.83,561.41,388
CA_0005678,1695.59,4.24,2.48,874.88,566
CA_0005679,1647.06,3.87,2.67,919.07,408
CA_0005680,1544.63,2.97,3.5,889.15,253
CA_0005768,1403.14,4.71,3.34,532.19,34.59999847
CA_0005772,1505.35,2.13,3.71,653.45,31.29999924
CA_0005776,1158.67,4.74,5.75,757.88,60.59999847
CA_0005777,1386.07,0.78,5.75,732.2,12.69999981
CA_0005800,1682.47,3.03,4.13,623.52,117
CA_0005802,1317.39,2.42,5.53,479.82,40.70000076
CA_0005803,1423.36,4.36,3.71,646.54,114
CA_0005826,1909.11,2.68,2.73,1039.67,16.10000038
CA_0005854,1405.55,3.39,3.28,706.07,145
CA_0005857,1403.62,2.83,3.65,662.16,1170
CA_0005858,1455.54,4.18,4.16,901.69,221
CA_0005864,1819.75,4.02,2.52,771.43,145
CA_0005865,1785.82,3,2.52,768.4,92.80000305
CA_0005868,216.87,2.19,7.54,1864.53,480
CA_0005870,279.2968799,2.672860056,7.414529874,2138.052885,46.5251
CA_0005895,1419.253597,4.864331568,-2.21011403,429.3086138,363.8599
CA_0005901,990.1373128,2.570429405,-2.054914514,447.5217949,25.3093
CA_0005906,1070.1,2.64,-4.66,290.45,1800
CA_0005910,1245.938913,2.812158014,-5.787646905,509.3741617,5047.719
CA_0005911,1419.25,4.03,-6.92,488.48,997
CA_0005916,1176.44,2.42,-5.05,425.77,21900
CA_0005920,1782.71,5.33,-5.3,529.51,654
CA_0005921,1175.188784,2.550875306,-4.397255635,309.449844,10315.87
CA_0005922,1835.64,5.1,-6.35,724.71,6230
CA_0005925,1408.15,3.41,-7.14,447.24,4840
CA_0005926,1198.7,4.12,-4.94,350.99,4770
CA_0005931,1058.87,3.51,-5.26,365.8,51000
CA_0005932,1025.33,3.37,-4.5,357.11,4750
CA_0005933,1016.72,2.52,-5.85,348.17,7810
CA_0005934,1233.5,3.65,-6.7,352.64,1090
CA_0005938,752.87,1.97,-4.87,342.36,2210
CA_0005946,410.49,0.73,-9.48,205.1,13900
CA_0005948,546.8,1.23,-8.36,261.52,58900
CA_0005949,1171.23,2.5,-4.07,526.69,32600
CA_0005951,1238.851306,2.716399983,-3.246769758,591.3794513,4574.259
CA_0005952,1258.321777,2.577264756,-3.223725181,600.9361026,2759.9
CA_0005953,1200.72,3.13,-4.92,551.93,12800
CA_0005957,1296.4,3.3,-2.58,601.53,1700
CA_0005962,1422.92,4.17,-2.32,617.15,6580
CA_0005969,1585.02,4.87,-2.15,641.9,2540
CA_0005970,1178.72,2.91,-3.14,563.1,119000
CA_0005971,1160.78,2.76,-3.52,552.44,61600
CA_0005972,1379.55,4.23,-1.84,598.13,1170
CA_0005974,1015.28,2.92,-2.3,527.74,209
CA_0005978,865.73,1.57,-2.64,517.99,3740
CA_0005979,599.3287928,0.371044623,0.331126425,445.5479856,6748.822
CA_0005985,560.47,0.73,0.31,547.6,277
CA_0005986,758.98,1.61,0.61,541.05,335
CA_0005987,718.68,1.57,0.54,538.3,109
CA_0005989,561.0452886,0.338422431,-1.392083606,437.5630443,20892.18
CA_0005993,1455.07,4.29,-6.36,582.77,14500
CA_0005996,1288.26,4.01,-5.49,555.99,31100
CA_0006007,269.0262667,0.261635585,-2.512393082,423.3353846,129.9091
CA_0006012,389.4400948,0.63158428,-3.293376131,396.260057,119.2622
CA_0006024,1506.588417,4.110912843,-7.564807366,512.7192909,10461.21
CA_0006067,111.0014318,0.056404732,-8.067307839,230.3042735,15.0596
CA_0006071,1023.06,1.72,-7.44,303.24,5410
CA_0006074,947.28,2.85,-7.1,344.6,8910
CA_0006089,114.3236037,0.502040964,-8.768177791,209.6052137,349.686
CA_0006093,444.7674511,0.228896648,-9.064027273,269.8139305,6243.91
CA_0006095,445.73,0.3,-9.36,259.62,19200
CA_0006096,514.5683599,0.453756827,-10.07540404,247.0580057,262.5803
CA_0006100,444.75,0.45,-9.57,243.57,46200
CA_0006101,468.02,0.41,-10.47,228.03,6442
CA_0006109,339.85,0.26,-9.79,259.58,14500
CA_0006167,1007.174655,0.566537696,6.080963881,385.3960256,341.9223
CA_0006168,1052.461304,0.53771959,6.023077036,399.7301282,63.7214
CH_0000001,2265.79,4.21,4.17,745.22,14.1
CH_0000005,2297.26,4.85,1.5,843.69,55.3
CH_0000007,2401.66,9.07,1.5,853.67,26.9
CH_0000008,988.32,6.11,7.31,1351.19,73.9
CH_0000014,893.6,3.96,12,1260.97,47.4
CH_0000025,682.81,1.6,8.83,1183.91,105
CH_0000035,1819,9.69,5.47,1642.07,63
CH_0000036,2409.96,6.03,3.42,1222.27,43.3
CH_0000040,1116.82,3.52,7.99,1562.9,64.5
CH_0000042,974.94,2.84,7.99,1409.39,88.2
CH_0000043,1011.29,3.15,8.12,1448.44,493
CH_0000044,820.45,1.38,7.99,1291.24,16.2
CH_0000051,1310.86,4.7,6.36,1693.57,59.2
CH_0000052,1273.34,4.29,9.15,1620.57,9.06
CH_0000060,760.57,1.99,9.16,1314.43,59.9
CH_0000073,682.81,1.6,8.83,1183.91,105
CH_0000090,900.33,2.76,8.08,1340.67,1085
CI_0000025,374.36,0.53,25.76,1500.21,62000
CI_0000030,279.53,0.36,27.6,1091.49,69900
CN_0000171,3019.06,3.51,1.42,480.54,15342
CN_0000182,202.74,1.06,15.9,974.25,3090
CN_0000183,214.29,1.49,16.13,1184.22,284
CY_0000001,412.2,3.01,18.12,542.7,195
CY_0000002,492.38,2.63,17.49,554.88,210
CY_0000003,675.61,3.45,17.21,612.63,260
CY_0000004,598.33,2.51,17.21,563.58,110
CY_0000005,794.93,4.39,17.97,651.95,48.7
CY_0000006,960.42,7.51,17.59,792.21,63
CY_0000008,645.75,3.34,18.43,673.14,110
CY_0000010,508.38,3.22,18.43,633.11,130
CY_0000012,465.67,1.46,18.43,562.89,91
CY_0000013,279.53,0.92,18.43,494.08,94
CZ_0000008,651.64,1.68,7.66,634.51,791
CZ_0000011,524,0.7,8.32,587.9,1421
CZ_0000012,635.26,1.21,8.01,981.06,2913
CZ_0000020,515.68,1.47,8.34,816.26,1275
CZ_0000028,431.48,0.69,8.85,604.98,12280
DE_0000003,141.43,0.33,10,616.77,73.3
DE_0000004,92.97,0.32,10.02,593.94,422
DE_0000008,117.32,0.39,9.87,613.6,95
DE_0000013,78.16,0.23,9.45,638.51,575
DE_0000015,41.75,0.28,9.6,690.11,123
DE_0000019,581.97,0.9,8.12,713.69,233
DE_0000020,627.22,1.28,8.11,892.26,122
DE_0000021,637.96,0.77,7.83,942.71,114
DE_0000022,380.85,0.68,9.27,779.75,179
DE_0000045,321.22,1.2,9.05,775.19,523.9
DE_0000051,69.92,0.34,9.64,755.65,480
DE_0000054,69.79,0.4,9.63,767.77,416
DE_0000057,42.02,0.19,9.81,587.5,1325
DE_0000069,858.31,1.35,6.76,965.93,6.7
DE_0000070,726.71,1.25,7.23,900.97,50.9
DE_0000076,144.7,0.26,9.61,666.37,20
DE_0000086,410.19,1.12,8.7,770.42,295
DE_0000092,52.63,0.26,9.91,540.98,737
DE_0000099,345.85,0.82,9.08,756.79,374.3
DE_0000123,379.5,0.83,8.75,908.85,36.3
DE_0000130,608.43,2.89,8.18,950.77,68
DE_0000135,970.13,4.07,7.6,1183.87,37.4
DE_0000147,627.26,1.04,8.58,842.77,23.7
DE_0000172,894.71,1.5,8.39,1461.33,62.7
DE_0000175,486.66,0.25,8.68,810.41,51.63
DE_0000178,458.71,0.23,9.67,858.75,94.5
DE_0000208,1146.04,3.89,7.29,1472.77,61.2
DE_0000225,456.66,0.37,9.3,841.96,1187
DE_0000235,1341.12,7.43,6.81,1478.76,368.4
DE_0000239,148.52,0.45,10,825.05,310.52
DE_0000246,79.7,0.16,9.75,772.24,750
DE_0000249,122.14,0.44,9.76,637.48,594
DE_0000251,77.68,0.16,9.71,671.87,340
DE_0000261,668.67,2.56,8.82,1511.98,127
DE_0000311,595.14,0.53,9.51,935.97,269.89
DE_0000334,378.47,0.48,9.94,832.55,44.4
DE_0000335,480.1,0.93,9.23,961.64,87.7
DE_0000336,219.87,0.88,10.63,731.1,108
DE_0000340,513.41,0.82,9.12,1052.08,471.8
DE_0000341,413.82,0.88,9.8,796.02,242
DE_0000343,406.43,0.82,9.23,921.42,21.5
DE_0000344,455.97,0.64,9.23,967.01,38.8
DE_0000345,387.67,0.83,9.62,915.92,187
DE_0000351,265.6,0.48,10.43,853.89,1337.4
DE_0000352,374.78,0.99,10.07,1013.39,715.8
DE_0000354,485.89,1.35,9.8,1025.36,126
DE_0000356,373.59,0.18,10.1,887.56,28.3
DE_0000357,289.44,0.97,10.28,580.73,86.6
DE_0000359,504.82,1.08,10.1,732.21,31.4
DE_0000360,322.27,0.81,10.1,652.57,171
DE_0000362,323.48,0.98,9.88,811.54,588
DE_0000363,431.5,0.64,9.98,712.27,99.7
DE_0000364,476.34,1,9.4,978.83,64.4
DE_0000365,372.15,1.02,9.8,790.42,2832
DE_0000366,299.68,1.29,10.39,610.76,113
DE_0000367,330.64,0.95,11,718.74,66.9
DE_0000376,319.95,1,8.87,916.32,1119
DE_0000377,197.37,0.65,9.01,753.91,95.5
DE_0000379,271.1,1.52,8.92,821.71,135
DE_0000381,268.81,0.92,8.9,798.39,96.8
DE_0000383,195.22,1.55,9.58,840.57,137
DE_0000384,250.99,0.97,9.31,925.31,65.6
DE_0000385,334.29,1.53,9.31,970.62,148
DE_0000386,342.21,0.96,8.96,837.06,319
DE_0000387,250.06,0.86,8.89,774.98,185
DE_0000397,463.74,1,8.57,1061.85,363
DE_0000398,290.12,1.32,9.31,868.9,282
DE_0000419,45.73,0.13,10.01,765.22,1699
DE_0000437,40.15,0.16,10.04,789.76,515
DE_0000449,50.93,0.16,10.21,800.34,1405
DE_0000451,265.58,0.93,9.56,1004.96,101.75
DE_0000453,383.14,0.97,8.81,1081.31,143
DE_0000456,368.95,0.88,9.67,1194.92,194
DE_0000457,298.43,0.67,10.23,1166.74,154
DE_0000460,239.22,0.52,10.26,1112.16,215
DE_0000464,286.62,0.75,10.02,947.96,697
DE_0000465,290.35,0.76,9.69,1081.79,14.3
DE_0000469,434.14,0.92,9.1,968.64,113.4
DE_0000474,382.14,1.15,9.14,908.15,692.2
DE_0000476,395.98,1.1,9.86,762.03,143.7
DE_0000477,314.43,0.69,9.92,882.8,37.5
DE_0000478,341.2,1.02,9.92,775.62,145
DE_0000481,389.63,0.47,10.28,755.08,115.53
DE_0000493,680.19,1.11,9.98,1381.91,73.4
DE_0000502,273.65,0.51,10.18,815.15,74
DE_0000510,484.44,0.72,8.72,830.01,21.1
DE_0000523,299.22,1.15,10.11,740.17,183
DE_0000527,309.84,0.67,9.06,693.38,87.8
DE_0000528,284.85,0.53,9.16,702.99,597
DE_0000534,481.77,1.05,8.39,888.55,2424
DE_0000548,417.42,0.46,9.09,768.75,1845
DE_0000564,388.38,0.67,10.34,1049.3,56.8
DE_0000567,392.21,1.12,9.63,912.21,396
DE_0000570,374.72,0.57,9.09,754.53,1099.9
DE_0000574,549.12,1.89,8.75,818.66,139.01
DE_0000592,469.67,0.69,9.62,1071.79,62.8
DE_0000615,675.93,2.11,9.36,944.24,58.4
DE_0000616,44.09,0.14,9.72,772.65,955
DE_0000618,32.34,0.08,9.72,771.36,604
DE_0000620,650.41,1.41,8.44,1069.71,42.1
DE_0000622,598.6,1.88,8.08,1008.77,114
DE_0000623,566.49,1.28,8.58,972.52,63.9
DE_0000626,504.83,0.95,8.08,934.97,18.3
DE_0000628,236.02,0.42,9.32,679.69,135
DE_0000629,305.02,0.64,8.96,737.09,162
DE_0000631,287.62,0.71,10.05,871.61,2105
DE_0000634,353.59,1.04,9.35,1119.77,4078
DE_0000638,353.99,1.02,9.6,1052.03,1472
DE_0000639,264.98,0.76,10.14,1137.34,788
DE_0000656,377.36,0.73,9.02,812,17914
DE_0000657,403.53,0.71,8.91,793.16,12010
DE_0000658,355.11,0.76,9.24,823.26,24764
DE_0000668,646.5,1.43,9.01,875.78,330.5
DE_0000669,674.15,3.93,10.24,1736.22,53.4
DE_0000681,431.74,0.61,9.13,925.74,259.67
DE_0000682,625.43,2.91,9.18,1618.86,107.7
DE_0000684,207.29,0.55,10.91,819.57,161.1
DE_0000687,333.39,0.77,10.28,878.2,11522
DE_0000709,532.88,1.08,8.8,1128.28,489.7
DE_0000713,71.01,0.18,10.14,811.43,4981
DE_0000726,363.09,0.79,9.02,679.68,97780
DE_0000731,37.27,0.14,9.56,822.94,320.5
DE_0000742,432.53,0.87,8.91,730.77,6171
DE_0000745,155.63,0.31,9.88,659.37,3184
DE_0000746,201.62,0.42,9.42,692.97,2092
DE_0000748,32.96652723,0.222048158,9.287195658,626.5459295,346.4631
DE_0000753,887.05,2.19,8.09,1225.7,2115
DE_0000765,471.36,0.3,9.47,853.9,719.5
DE_0000775,1403.16,7.56,4.52,1275.34,250.2
DE_0000784,52.63,0.26,9.91,540.98,737
DE_0000797,351.73,1.27,10.29,842,196
DE_0000800,50.72,0.14,9.99,737.77,1014
DE_0000817,414.84,0.63,8.67,730.71,296.7
DK_0000036,657.39,4.47,-12.23,437.28,514
DZ_0000004,619.58,3,15.53,694.09,552
DZ_0000005,770.38,1.99,16.52,384.93,7245
EC_0000004,3366.63,3.42,14.04,1039.85,1260
EC_0000007,2990.9,6.65,13.44,881.72,686
ES_0000018,511.71,3.23,13.08,1076.02,456
ES_0000019,493.03,3.04,13.31,1247.96,215
ES_0000020,485.33,3.17,13.31,1198.34,681
ES_0000024,291.53,2.13,13.55,1178.68,93
ES_0000026,339.46,3.36,13.57,1105.97,251
ES_0000028,414.43,2.32,13.06,995.09,255
ES_0000029,372.28,3.79,13.06,1097.82,112
ES_0000030,546.99,4.55,12.82,1039.91,485
ES_0000031,553.18,3.79,12.59,1029.57,166
ES_0000032,616.66,3.88,12.57,929.94,357
ES_0000037,1068.19,6.9,10.94,913.76,643
ES_0000040,1086.69,7.99,10.77,973.2,455
ES_0000041,374.8,2.08,10.99,866.61,28
ES_0000042,482.12,4,10.84,867.81,99
ES_0000046,491.39,3.56,11.42,879.21,486
ES_0000047,508.63,3.39,11.48,886.7,379
ES_0000049,250.97,0.87,11.92,933.12,314
ES_0000055,1105.22,5.69,11.74,990.82,265
ES_0000058,519.75,2.9,11.35,1121.86,411
ES_0000059,372.98,2.49,11.66,1115.14,82
ES_0000061,1039.72,4.62,10.98,1295.71,294
ES_0000066,587.56,2.63,12.13,1310.9,572
ES_0000071,380.32,3.41,12.84,1253.33,163
ES_0000073,469.56,2.85,12.81,1291.84,198
ES_0000083,528.35,0.93,13.17,1542.86,248
ES_0000099,548.75,1.66,12.67,1631.97,150
ES_0000100,553.68,1.35,12.51,1629.82,516
ES_0000103,537.11,1.75,13.02,1718.06,545
ES_0000117,503.5,0.99,12.12,1360.48,999
ES_0000118,503.5,0.99,12.12,1360.48,999
ES_0000121,509.79,1.01,12.1,1437.02,843
ES_0000127,809.46,3.02,11.57,1455.01,129
ES_0000138,408.64,3.56,13.58,1623.71,286
ES_0000149,1044.82,3.29,10.91,1182.68,482
ES_0000183,620.18,3.46,12.48,862,420
ES_0000187,1320.43,2.78,10.79,622.9,580
ES_0000199,1088.48,1.06,11.35,489.01,7356
ES_0000203,1107.95,1.08,11.32,497.7,6398
ES_0000205,1274.69,2.38,10.06,823.45,443
ES_0000214,1247.69,2.59,10.76,556.27,349
ES_0000218,1383.77,3.14,9.88,678.53,153
ES_0000219,942.92,0.62,11.97,413.42,700
ES_0000221,1488.89,3.75,9.45,860.32,72
ES_0000223,1594.91,3.39,9.45,968.86,307
ES_0000233,1348.05,1.45,11.69,551.75,140
ES_0000234,1072.49,1.39,12.18,475.93,2746
ES_0000238,1320.29,2.93,11.67,581.2,252
ES_0000239,1147.96,1.88,12.05,515.63,1438
ES_0000244,1145.9,1.73,10.34,1009.5,3192
ES_0000248,757.88,0.38,11.95,532.2,3556
ES_0000260,1376.22,2.37,9.55,1104.79,481
ES_0000262,1497.83,3.52,10.85,997.4,154
ES_0000267,1361.11,2.48,9.55,1125.1,402
ES_0000274,900.02,0.95,14.49,938.75,320
ES_0000275,808.09,1.01,14.16,952.3,1700
ES_0000278,837.24,0.65,13.03,975.72,2348
ES_0000281,954.04,0.91,11.17,560.48,15638
ES_0000286,1458.89,2.99,10.39,927.23,607
ES_0000295,1239.48,2.23,10.23,731.44,1354
ES_0000296,1234.2,2.38,10.32,772.33,947
ES_0000300,1001.48,0.93,10.74,556.19,1702
ES_0000302,928.58,0.6,12.43,653.15,118
ES_0000307,951.38,0.76,10.77,585.6,281
ES_0000311,806.71,0.46,12.6,466.89,1063
ES_0000312,1022.37,1.03,11.87,454.68,1450
ES_0000314,1043.15,0.95,11.57,472.56,12093
ES_0000315,1093.19,1.67,10.14,689.98,1464
